"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"dopamine catabolic process (GO:0042420)","2/5",0.265066305931061,0.615037523317397,0,0,2.64842908065987,3.51651864621105,"MAOB;MAOA"
"double-strand break repair via synthesis-dependent strand annealing (GO:0045003)","2/5",0.265066305931061,0.615037523317397,0,0,2.64842908065987,3.51651864621105,"RAD51;DMC1"
"embryonic viscerocranium morphogenesis (GO:0048703)","2/5",0.265066305931061,0.615037523317397,0,0,2.64842908065987,3.51651864621105,"MTHFD1;MTHFD1L"
"endocardial cell differentiation (GO:0060956)","2/5",0.265066305931061,0.615037523317397,0,0,2.64842908065987,3.51651864621105,"NOTCH1;NRG1"
"endothelin receptor signaling pathway (GO:0086100)","2/5",0.265066305931061,0.615037523317397,0,0,2.64842908065987,3.51651864621105,"EDNRB;PTK2B"
"fatty acid derivative catabolic process (GO:1901569)","2/5",0.265066305931061,0.615037523317397,0,0,2.64842908065987,3.51651864621105,"BDH1;OXCT1"
"fatty acid omega-oxidation (GO:0010430)","2/5",0.265066305931061,0.615037523317397,0,0,2.64842908065987,3.51651864621105,"CYP24A1;ADH5"
"folate transmembrane transport (GO:0098838)","2/5",0.265066305931061,0.615037523317397,0,0,2.64842908065987,3.51651864621105,"ABCC5;SLC25A32"
"gamma-aminobutyric acid metabolic process (GO:0009448)","2/5",0.265066305931061,0.615037523317397,0,0,2.64842908065987,3.51651864621105,"ALDH1A1;ABAT"
"gastro-intestinal system smooth muscle contraction (GO:0014831)","2/5",0.265066305931061,0.615037523317397,0,0,2.64842908065987,3.51651864621105,"SULF1;SULF2"
"glomerular visceral epithelial cell migration (GO:0090521)","2/5",0.265066305931061,0.615037523317397,0,0,2.64842908065987,3.51651864621105,"KANK1;ROCK1"
"glucuronate catabolic process (GO:0006064)","2/5",0.265066305931061,0.615037523317397,0,0,2.64842908065987,3.51651864621105,"DCXR;XYLB"
"glucuronate catabolic process to xylulose 5-phosphate (GO:0019640)","2/5",0.265066305931061,0.615037523317397,0,0,2.64842908065987,3.51651864621105,"DCXR;XYLB"
"glutathione transport (GO:0034635)","2/5",0.265066305931061,0.615037523317397,0,0,2.64842908065987,3.51651864621105,"ABCC1;ABCC5"
"glycerol ether metabolic process (GO:0006662)","2/5",0.265066305931061,0.615037523317397,0,0,2.64842908065987,3.51651864621105,"LIPE;NCEH1"
"hematopoietic stem cell migration (GO:0035701)","2/5",0.265066305931061,0.615037523317397,0,0,2.64842908065987,3.51651864621105,"GAS6;JAM2"
"hemoglobin metabolic process (GO:0020027)","2/5",0.265066305931061,0.615037523317397,0,0,2.64842908065987,3.51651864621105,"ALAS1;INHBA"
"immature B cell differentiation (GO:0002327)","2/5",0.265066305931061,0.615037523317397,0,0,2.64842908065987,3.51651864621105,"SYVN1;IRF2BP2"
"intracellular sequestering of iron ion (GO:0006880)","2/5",0.265066305931061,0.615037523317397,0,0,2.64842908065987,3.51651864621105,"SRI;FTL"
"kidney morphogenesis (GO:0060993)","2/5",0.265066305931061,0.615037523317397,0,0,2.64842908065987,3.51651864621105,"LRRK2;SOX4"
"L-aspartate transmembrane transport (GO:0070778)","2/5",0.265066305931061,0.615037523317397,0,0,2.64842908065987,3.51651864621105,"SLC1A1;SLC1A5"
"left/right axis specification (GO:0070986)","2/5",0.265066305931061,0.615037523317397,0,0,2.64842908065987,3.51651864621105,"AHI1;CITED2"
"mature ribosome assembly (GO:0042256)","2/5",0.265066305931061,0.615037523317397,0,0,2.64842908065987,3.51651864621105,"DDX3X;SBDS"
"medium-chain fatty acid catabolic process (GO:0051793)","2/5",0.265066305931061,0.615037523317397,0,0,2.64842908065987,3.51651864621105,"ABHD3;ABHD2"
"mesonephric duct development (GO:0072177)","2/5",0.265066305931061,0.615037523317397,0,0,2.64842908065987,3.51651864621105,"PKD2;PKD1"
"metanephric distal tubule development (GO:0072235)","2/5",0.265066305931061,0.615037523317397,0,0,2.64842908065987,3.51651864621105,"PKD2;PKD1"
"metanephric mesenchymal cell differentiation (GO:0072162)","2/5",0.265066305931061,0.615037523317397,0,0,2.64842908065987,3.51651864621105,"STAT1;TCF21"
"metanephric nephron tubule morphogenesis (GO:0072282)","2/5",0.265066305931061,0.615037523317397,0,0,2.64842908065987,3.51651864621105,"SOX9;PKD1"
"negative regulation of B cell differentiation (GO:0045578)","2/5",0.265066305931061,0.615037523317397,0,0,2.64842908065987,3.51651864621105,"SFRP1;INHBA"
"negative regulation of CD4-positive, alpha-beta T cell differentiation (GO:0043371)","2/5",0.265066305931061,0.615037523317397,0,0,2.64842908065987,3.51651864621105,"CBFB;RUNX1"
"negative regulation of cholesterol biosynthetic process (GO:0045541)","2/5",0.265066305931061,0.615037523317397,0,0,2.64842908065987,3.51651864621105,"SCAP;ERLIN2"
"negative regulation of cholesterol metabolic process (GO:0090206)","2/5",0.265066305931061,0.615037523317397,0,0,2.64842908065987,3.51651864621105,"SCAP;ERLIN2"
"negative regulation of collateral sprouting (GO:0048671)","2/5",0.265066305931061,0.615037523317397,0,0,2.64842908065987,3.51651864621105,"ULK2;FGF13"
"negative regulation of gonadotropin secretion (GO:0032277)","2/5",0.265066305931061,0.615037523317397,0,0,2.64842908065987,3.51651864621105,"INHBB;INHBA"
"negative regulation of hydrogen peroxide-induced neuron death (GO:1903208)","2/5",0.265066305931061,0.615037523317397,0,0,2.64842908065987,3.51651864621105,"PINK1;NR4A3"
"negative regulation of leukocyte adhesion to vascular endothelial cell (GO:1904995)","2/5",0.265066305931061,0.615037523317397,0,0,2.64842908065987,3.51651864621105,"CXCL12;KLF4"
"negative regulation of macrophage cytokine production (GO:0010936)","2/5",0.265066305931061,0.615037523317397,0,0,2.64842908065987,3.51651864621105,"TGFB2;IRAK3"
"negative regulation of metallopeptidase activity (GO:1905049)","2/5",0.265066305931061,0.615037523317397,0,0,2.64842908065987,3.51651864621105,"TIMP3;TIMP1"
"negative regulation of plasminogen activation (GO:0010757)","2/5",0.265066305931061,0.615037523317397,0,0,2.64842908065987,3.51651864621105,"SERPINE2;THBS1"
"negative regulation of regulatory T cell differentiation (GO:0045590)","2/5",0.265066305931061,0.615037523317397,0,0,2.64842908065987,3.51651864621105,"MDK;IRF1"
"negative regulation of response to food (GO:0032096)","2/5",0.265066305931061,0.615037523317397,0,0,2.64842908065987,3.51651864621105,"LEP;PPARA"
"negative regulation of smooth muscle cell apoptotic process (GO:0034392)","2/5",0.265066305931061,0.615037523317397,0,0,2.64842908065987,3.51651864621105,"IGF1;LRP6"
"negative regulation of smooth muscle contraction (GO:0045986)","2/5",0.265066305931061,0.615037523317397,0,0,2.64842908065987,3.51651864621105,"DOCK5;KCNMA1"
"negative regulation of sphingolipid biosynthetic process (GO:0090155)","2/5",0.265066305931061,0.615037523317397,0,0,2.64842908065987,3.51651864621105,"SPHK1;ORMDL1"
"negative regulation of sterol biosynthetic process (GO:0106119)","2/5",0.265066305931061,0.615037523317397,0,0,2.64842908065987,3.51651864621105,"SCAP;ERLIN2"
"negative regulation of T cell migration (GO:2000405)","2/5",0.265066305931061,0.615037523317397,0,0,2.64842908065987,3.51651864621105,"LRCH1;APOD"
"negative regulation of transcription by RNA polymerase I (GO:0016479)","2/5",0.265066305931061,0.615037523317397,0,0,2.64842908065987,3.51651864621105,"FLNA;MAF1"
"negative regulation of tubulin deacetylation (GO:1904428)","2/5",0.265066305931061,0.615037523317397,0,0,2.64842908065987,3.51651864621105,"PRKAA1;MAPT"
"nephric duct development (GO:0072176)","2/5",0.265066305931061,0.615037523317397,0,0,2.64842908065987,3.51651864621105,"PKD2;PKD1"
"neutral lipid catabolic process (GO:0046461)","2/5",0.265066305931061,0.615037523317397,0,0,2.64842908065987,3.51651864621105,"ABHD2;MGLL"
"ornithine transport (GO:0015822)","2/5",0.265066305931061,0.615037523317397,0,0,2.64842908065987,3.51651864621105,"SLC25A29;SLC7A6"
"plus-end-directed vesicle transport along microtubule (GO:0072383)","2/5",0.265066305931061,0.615037523317397,0,0,2.64842908065987,3.51651864621105,"FYCO1;KIF3A"
"polyphosphate catabolic process (GO:0006798)","2/5",0.265066305931061,0.615037523317397,0,0,2.64842908065987,3.51651864621105,"PRUNE2;BNIP2"
"positive regulation by host of viral genome replication (GO:0044829)","2/5",0.265066305931061,0.615037523317397,0,0,2.64842908065987,3.51651864621105,"VAPA;NUCKS1"
"positive regulation of axon extension involved in axon guidance (GO:0048842)","2/5",0.265066305931061,0.615037523317397,0,0,2.64842908065987,3.51651864621105,"SEMA5A;VEGFA"
"positive regulation of cardioblast differentiation (GO:0051891)","2/5",0.265066305931061,0.615037523317397,0,0,2.64842908065987,3.51651864621105,"TGFB2;TBX5"
"positive regulation of CD8-positive, alpha-beta T cell differentiation (GO:0043378)","2/5",0.265066305931061,0.615037523317397,0,0,2.64842908065987,3.51651864621105,"CBFB;RUNX1"
"positive regulation of cell proliferation involved in heart morphogenesis (GO:2000138)","2/5",0.265066305931061,0.615037523317397,0,0,2.64842908065987,3.51651864621105,"PIM1;RBPJ"
"positive regulation of deoxyribonuclease activity (GO:0032077)","2/5",0.265066305931061,0.615037523317397,0,0,2.64842908065987,3.51651864621105,"PCNA;DDX11"
"positive regulation of endothelial cell-matrix adhesion via fibronectin (GO:1904906)","2/5",0.265066305931061,0.615037523317397,0,0,2.64842908065987,3.51651864621105,"RRAS;RIN2"
"positive regulation of fibroblast growth factor receptor signaling pathway (GO:0045743)","2/5",0.265066305931061,0.615037523317397,0,0,2.64842908065987,3.51651864621105,"DSTYK;NPTN"
"positive regulation of histone H3-K9 acetylation (GO:2000617)","2/5",0.265066305931061,0.615037523317397,0,0,2.64842908065987,3.51651864621105,"SMARCB1;BRCA1"
"positive regulation of histone ubiquitination (GO:0033184)","2/5",0.265066305931061,0.615037523317397,0,0,2.64842908065987,3.51651864621105,"RNF20;KDM1A"
"positive regulation of low-density lipoprotein receptor activity (GO:1905599)","2/5",0.265066305931061,0.615037523317397,0,0,2.64842908065987,3.51651864621105,"ANXA2;PPARG"
"positive regulation of macrophage proliferation (GO:0120041)","2/5",0.265066305931061,0.615037523317397,0,0,2.64842908065987,3.51651864621105,"IL34;MAPK3"
"positive regulation of mast cell chemotaxis (GO:0060754)","2/5",0.265066305931061,0.615037523317397,0,0,2.64842908065987,3.51651864621105,"VEGFC;VEGFA"
"positive regulation of myoblast proliferation (GO:2000288)","2/5",0.265066305931061,0.615037523317397,0,0,2.64842908065987,3.51651864621105,"GATA6;MEIS2"
"positive regulation of necrotic cell death (GO:0010940)","2/5",0.265066305931061,0.615037523317397,0,0,2.64842908065987,3.51651864621105,"HEBP2;SLC6A6"
"positive regulation of neurotransmitter transport (GO:0051590)","2/5",0.265066305931061,0.615037523317397,0,0,2.64842908065987,3.51651864621105,"STX1B;GPER1"
"positive regulation of prostaglandin biosynthetic process (GO:0031394)","2/5",0.265066305931061,0.615037523317397,0,0,2.64842908065987,3.51651864621105,"ANXA1;PTGS2"
"positive regulation of protein kinase C activity (GO:1900020)","2/5",0.265066305931061,0.615037523317397,0,0,2.64842908065987,3.51651864621105,"WNT5A;EGFR"
"positive regulation of protein localization to synapse (GO:1902474)","2/5",0.265066305931061,0.615037523317397,0,0,2.64842908065987,3.51651864621105,"WNT5A;MAPT"
"positive regulation of protein monoubiquitination (GO:1902527)","2/5",0.265066305931061,0.615037523317397,0,0,2.64842908065987,3.51651864621105,"UBB;PDCD6"
"positive regulation of protein neddylation (GO:2000436)","2/5",0.265066305931061,0.615037523317397,0,0,2.64842908065987,3.51651864621105,"DCUN1D3;DCUN1D4"
"positive regulation of smooth muscle cell differentiation (GO:0051152)","2/5",0.265066305931061,0.615037523317397,0,0,2.64842908065987,3.51651864621105,"OLFM2;ENG"
"positive regulation of store-operated calcium channel activity (GO:1901341)","2/5",0.265066305931061,0.615037523317397,0,0,2.64842908065987,3.51651864621105,"STIM1;STIM2"
"positive regulation of transcription from RNA polymerase II promoter involved in heart development (GO:1901228)","2/5",0.265066305931061,0.615037523317397,0,0,2.64842908065987,3.51651864621105,"GREM1;SRF"
"prostaglandin transport (GO:0015732)","2/5",0.265066305931061,0.615037523317397,0,0,2.64842908065987,3.51651864621105,"ABCC4;LEP"
"protein localization to axon (GO:0099612)","2/5",0.265066305931061,0.615037523317397,0,0,2.64842908065987,3.51651864621105,"CNTNAP1;EPB41L3"
"receptor-mediated virion attachment to host cell (GO:0046813)","2/5",0.265066305931061,0.615037523317397,0,0,2.64842908065987,3.51651864621105,"LRRC15;GAS6"
"regulation of adherens junction organization (GO:1903391)","2/5",0.265066305931061,0.615037523317397,0,0,2.64842908065987,3.51651864621105,"BMP6;VEGFA"
"regulation of cardioblast differentiation (GO:0051890)","2/5",0.265066305931061,0.615037523317397,0,0,2.64842908065987,3.51651864621105,"TGFB2;TBX5"
"regulation of catecholamine uptake involved in synaptic transmission (GO:0051940)","2/5",0.265066305931061,0.615037523317397,0,0,2.64842908065987,3.51651864621105,"TOR1A;GDNF"
"regulation of cellular response to osmotic stress (GO:0106049)","2/5",0.265066305931061,0.615037523317397,0,0,2.64842908065987,3.51651864621105,"LETM1;EFHD1"
"regulation of chaperone-mediated protein folding (GO:1903644)","2/5",0.265066305931061,0.615037523317397,0,0,2.64842908065987,3.51651864621105,"DNAJB2;SGTB"
"regulation of endothelial tube morphogenesis (GO:1901509)","2/5",0.265066305931061,0.615037523317397,0,0,2.64842908065987,3.51651864621105,"FGF1;FOXP1"
"regulation of fever generation (GO:0031620)","2/5",0.265066305931061,0.615037523317397,0,0,2.64842908065987,3.51651864621105,"PTGS2;PTGES"
"regulation of guanyl-nucleotide exchange factor activity (GO:1905097)","2/5",0.265066305931061,0.615037523317397,0,0,2.64842908065987,3.51651864621105,"GPSM1;MET"
"regulation of intracellular cholesterol transport (GO:0032383)","2/5",0.265066305931061,0.615037523317397,0,0,2.64842908065987,3.51651864621105,"NUS1;SCP2"
"regulation of inward rectifier potassium channel activity (GO:1901979)","2/5",0.265066305931061,0.615037523317397,0,0,2.64842908065987,3.51651864621105,"ITGB1;CAV1"
"regulation of low-density lipoprotein particle receptor catabolic process (GO:0032803)","2/5",0.265066305931061,0.615037523317397,0,0,2.64842908065987,3.51651864621105,"ANXA2;FURIN"
"regulation of microvillus assembly (GO:0032534)","2/5",0.265066305931061,0.615037523317397,0,0,2.64842908065987,3.51651864621105,"FSCN1;PLD1"
"regulation of mitophagy (GO:1901524)","2/5",0.265066305931061,0.615037523317397,0,0,2.64842908065987,3.51651864621105,"VPS13D;SLC25A4"
"regulation of mononuclear cell proliferation (GO:0032944)","2/5",0.265066305931061,0.615037523317397,0,0,2.64842908065987,3.51651864621105,"CSF1;IL12A"
"regulation of natural killer cell mediated immunity (GO:0002715)","2/5",0.265066305931061,0.615037523317397,0,0,2.64842908065987,3.51651864621105,"LEP;HLA-E"
"regulation of neutrophil activation (GO:1902563)","2/5",0.265066305931061,0.615037523317397,0,0,2.64842908065987,3.51651864621105,"GRN;PLA2G2A"
"regulation of platelet-derived growth factor receptor-beta signaling pathway (GO:2000586)","2/5",0.265066305931061,0.615037523317397,0,0,2.64842908065987,3.51651864621105,"HIP1;PTPN12"
"regulation of protein kinase C activity (GO:1900019)","2/5",0.265066305931061,0.615037523317397,0,0,2.64842908065987,3.51651864621105,"WNT5A;EGFR"
"regulation of protein monoubiquitination (GO:1902525)","2/5",0.265066305931061,0.615037523317397,0,0,2.64842908065987,3.51651864621105,"UBB;PDCD6"
"regulation of retinal ganglion cell axon guidance (GO:0090259)","2/5",0.265066305931061,0.615037523317397,0,0,2.64842908065987,3.51651864621105,"SLIT2;VEGFA"
"regulation of skeletal muscle tissue development (GO:0048641)","2/5",0.265066305931061,0.615037523317397,0,0,2.64842908065987,3.51651864621105,"MEF2C;FLOT1"
"regulation of sodium:proton antiporter activity (GO:0032415)","2/5",0.265066305931061,0.615037523317397,0,0,2.64842908065987,3.51651864621105,"CHP1;ACTN4"
"regulation of synaptic vesicle priming (GO:0010807)","2/5",0.265066305931061,0.615037523317397,0,0,2.64842908065987,3.51651864621105,"NAPA;STX1B"
"regulation of type B pancreatic cell apoptotic process (GO:2000674)","2/5",0.265066305931061,0.615037523317397,0,0,2.64842908065987,3.51651864621105,"CAST;WFS1"
"regulation of vascular associated smooth muscle contraction (GO:0003056)","2/5",0.265066305931061,0.615037523317397,0,0,2.64842908065987,3.51651864621105,"DOCK5;ATP2B1"
"rescue of stalled ribosome (GO:0072344)","2/5",0.265066305931061,0.615037523317397,0,0,2.64842908065987,3.51651864621105,"LTN1;ZNF598"
"response to denervation involved in regulation of muscle adaptation (GO:0014894)","2/5",0.265066305931061,0.615037523317397,0,0,2.64842908065987,3.51651864621105,"SCN5A;FBXO32"
"ribose phosphate metabolic process (GO:0019693)","2/5",0.265066305931061,0.615037523317397,0,0,2.64842908065987,3.51651864621105,"G6PD;TKT"
"Roundabout signaling pathway (GO:0035385)","2/5",0.265066305931061,0.615037523317397,0,0,2.64842908065987,3.51651864621105,"SLIT2;ROBO1"
"salivary gland development (GO:0007431)","2/5",0.265066305931061,0.615037523317397,0,0,2.64842908065987,3.51651864621105,"TGFB2;FGF10"
"salivary gland morphogenesis (GO:0007435)","2/5",0.265066305931061,0.615037523317397,0,0,2.64842908065987,3.51651864621105,"TGFB2;FGFR2"
"Schwann cell differentiation (GO:0014037)","2/5",0.265066305931061,0.615037523317397,0,0,2.64842908065987,3.51651864621105,"EGR2;GPC1"
"sensory perception of sour taste (GO:0050915)","2/5",0.265066305931061,0.615037523317397,0,0,2.64842908065987,3.51651864621105,"ASIC2;ASIC1"
"sinoatrial node cell differentiation (GO:0060921)","2/5",0.265066305931061,0.615037523317397,0,0,2.64842908065987,3.51651864621105,"TBX18;TBX3"
"trivalent inorganic anion homeostasis (GO:0072506)","2/5",0.265066305931061,0.615037523317397,0,0,2.64842908065987,3.51651864621105,"SFRP4;FGFR4"
"ubiquitin-independent protein catabolic process via the multivesicular body sorting pathway (GO:0090611)","2/5",0.265066305931061,0.615037523317397,0,0,2.64842908065987,3.51651864621105,"VPS4B;VPS4A"
"vascular endothelial growth factor receptor-2 signaling pathway (GO:0036324)","2/5",0.265066305931061,0.615037523317397,0,0,2.64842908065987,3.51651864621105,"PDCD6;VEGFA"
"xylulose 5-phosphate biosynthetic process (GO:1901159)","2/5",0.265066305931061,0.615037523317397,0,0,2.64842908065987,3.51651864621105,"DCXR;XYLB"
"zymogen inhibition (GO:0097341)","2/5",0.265066305931061,0.615037523317397,0,0,2.64842908065987,3.51651864621105,"CAST;CARD8"
"plasma membrane bounded cell projection organization (GO:0120036)","29/128",0.266818682268619,0.618846486906244,0,0,1.1645296227169,1.53856016878481,"RB1;BTG2;ROCK1;CDNF;GBA;STMN3;PTPRM;PKD2;CORO1B;FLRT3;MAP2;BLOC1S2;RAC1;NCDN;GPM6B;LGI1;TOR1A;PLEKHA1;TPM1;LAMB1;UHMK1;EHD1;GDNF;VAPA;RAB35;FAM161B;MAPT;MNS1;FRYL"
"regulation of neurotransmitter receptor activity (GO:0099601)","14/58",0.267021395795512,0.619059566425045,0,0,1.26455248418331,1.66974859776556,"GRIA1;PRRT1;LYNX1;MEF2C;PSCA;DAPK1;CAMK2A;DLG3;DLG4;PTK2B;CAPN1;CNIH3;GRIA3;DLGAP4"
"endoplasmic reticulum to Golgi vesicle-mediated transport (GO:0006888)","41/185",0.268615636445246,0.622497232177055,0,0,1.13209616887103,1.48811073265382,"GRIA1;DCTN6;NAPA;SPTBN4;PGAP1;SAR1A;ATL3;SAR1B;PDCD6;COPB1;NRBP2;CAPZB;TRAPPC11;WHAMM;TMED7;SPTAN1;CTSC;TMED5;SEC31A;RAB2A;TRAPPC2;BCAP31;SEC24B;COG6;F10;ANK2;COPZ1;YIF1B;CNIH1;TMEM115;VAPA;VAPB;GORASP1;COL7A1;PREB;MPPE1;GAS6;SEC22B;CNIH3;CNIH4;ERGIC1"
"organic acid transport (GO:0015849)","23/100",0.270219392957176,0.62595408945078,0,0,1.18733766233766,1.5536563643183,"ABCC3;SLC36A1;ABCC4;SLC38A1;STARD5;ACSL1;SLC7A14;SLC1A5;SLC7A11;SLC51B;SLC5A6;SLC6A6;SLC7A6;SLC25A29;RXRA;PDPN;LRRC8D;SLC25A32;FOLR3;SLC38A2;SLC38A5;SLC26A6;SLC27A4"
"defense response to virus (GO:0051607)","30/133",0.270999847563277,0.627320181673385,0,0,1.15790011160307,1.51179725186553,"CD40;IFITM2;IFIT1;SAMHD1;IFI44L;RELA;IFIT2;IFIH1;RNF135;IFI16;TRIM5;G3BP1;FLNA;SKP2;MICA;APOBEC3C;BNIP3L;STAT1;MX1;ABCC9;MOV10;MAVS;IRF1;OAS3;DDIT4;IRF2;BCL2;SERINC3;MAP3K14;TLR3"
"secondary alcohol metabolic process (GO:1902652)","12/49",0.271148253865771,0.627320181673385,0,0,1.28888799045867,1.68211424160511,"CH25H;RXRA;SOAT1;OSBPL5;GBA;IDH2;SCAP;CLN8;APOB;OSBPL1A;GBA2;TSKU"
"amino acid import (GO:0043090)","6/22",0.271932347328785,0.627320181673385,0,0,1.49001120238984,1.94029551812548,"SLC36A1;SLC6A6;SLC7A5;SLC1A1;SFXN3;SLC16A2"
"cell projection assembly (GO:0030031)","6/22",0.271932347328785,0.627320181673385,0,0,1.49001120238984,1.94029551812548,"NCKAP1;GSN;RHOJ;RAC3;PARVA;RAC1"
"mitochondrial calcium ion homeostasis (GO:0051560)","6/22",0.271932347328785,0.627320181673385,0,0,1.49001120238984,1.94029551812548,"BCAP31;LETM1;MCUR1;ANXA6;SLC8B1;TGM2"
"positive regulation of axon extension (GO:0045773)","6/22",0.271932347328785,0.627320181673385,0,0,1.49001120238984,1.94029551812548,"SEMA5A;RUFY3;LIMK1;MAPT;NTN1;VEGFA"
"positive regulation of granulocyte chemotaxis (GO:0071624)","6/22",0.271932347328785,0.627320181673385,0,0,1.49001120238984,1.94029551812548,"CAMK1D;MDK;DAPK2;MOSPD2;RAC1;DNM1L"
"positive regulation of lipid catabolic process (GO:0050996)","6/22",0.271932347328785,0.627320181673385,0,0,1.49001120238984,1.94029551812548,"IRS1;IRS2;ABHD5;DAGLB;PPARA;PNPLA2"
"positive regulation of neutrophil migration (GO:1902624)","6/22",0.271932347328785,0.627320181673385,0,0,1.49001120238984,1.94029551812548,"CAMK1D;MDK;DAPK2;MOSPD2;RAC1;DNM1L"
"regulation of cardiac muscle cell membrane repolarization (GO:0099623)","6/22",0.271932347328785,0.627320181673385,0,0,1.49001120238984,1.94029551812548,"KCNE3;FLNA;ANK2;SCN5A;SCN4B;SCN1B"
"'de novo' posttranslational protein folding (GO:0051084)","8/31",0.275359637934423,0.633134449511632,0,0,1.38212139260382,1.78249053253644,"DNAJB1;HSPA8;ST13;DNAJB4;HSPA6;DNAJB12;DNAJB14;HSPA2"
"aminoglycan catabolic process (GO:0006026)","8/31",0.275359637934423,0.633134449511632,0,0,1.38212139260382,1.78249053253644,"SDC4;SDC2;GPC1;SDC3;GPC2;SDC1;GPC4;HPSE"
"negative regulation of axon extension (GO:0030517)","8/31",0.275359637934423,0.633134449511632,0,0,1.38212139260382,1.78249053253644,"SEMA5A;SEMA6C;SEMA3D;MAP2;SEMA3A;SEMA6D;SEMA3B;SEMA4C"
"negative regulation of response to biotic stimulus (GO:0002832)","8/31",0.275359637934423,0.633134449511632,0,0,1.38212139260382,1.78249053253644,"ITCH;PPM1B;IFI16;CARD8;RNF26;TYRO3;TNFAIP3;IRAK3"
"peptide cross-linking (GO:0018149)","8/31",0.275359637934423,0.633134449511632,0,0,1.38212139260382,1.78249053253644,"FLG;DSP;COL3A1;ANXA1;NDNF;ABCA7;THBS1;TGM2"
"purine nucleoside bisphosphate metabolic process (GO:0034032)","8/31",0.275359637934423,0.633134449511632,0,0,1.38212139260382,1.78249053253644,"ACBD6;ACOT9;ACOT12;ACOT2;THEM4;ACOT13;ACOT1;MLYCD"
"ribonucleoside bisphosphate metabolic process (GO:0033875)","8/31",0.275359637934423,0.633134449511632,0,0,1.38212139260382,1.78249053253644,"ACBD6;ACOT9;ACOT12;ACOT2;THEM4;ACOT13;ACOT1;MLYCD"
"vitamin transport (GO:0051180)","8/31",0.275359637934423,0.633134449511632,0,0,1.38212139260382,1.78249053253644,"SLC5A6;CUBN;SLC2A10;SLC52A2;PDPN;SLC25A32;FOLR3;SLC19A2"
"cellular response to UV (GO:0034644)","18/77",0.277064729344663,0.636269125571523,0,0,1.21256903446962,1.55633735170694,"USP47;CDKN1A;PCNA;OPN3;KDM1A;MMP2;ZBTB1;XPC;PTPRK;INO80;DDB2;MFAP4;MYC;BMF;TIMP1;TP53;ATF4;RHNO1"
"phosphatidylcholine metabolic process (GO:0046470)","18/77",0.277064729344663,0.636269125571523,0,0,1.21256903446962,1.55633735170694,"SLC44A3;SLC44A1;SLC44A2;STARD7;ABHD3;PNPLA8;NR1H2;PLA2G4C;PLA2G2A;STARD10;PLA2G4A;PLB1;PLA2G15;LPCAT3;ENPP2;PEMT;LPIN1;LPIN3"
"positive regulation of type I interferon production (GO:0032481)","18/77",0.277064729344663,0.636269125571523,0,0,1.21256903446962,1.55633735170694,"HSP90AA1;DDX3X;CHUK;RIOK3;STAT1;PTPN11;RELA;IFIH1;RNF135;MAVS;DHX33;IFI16;IRF1;OAS3;G3BP1;FLOT1;LRRFIP1;TLR3"
"nuclear membrane reassembly (GO:0031468)","13/54",0.281071365027592,0.6452049213642,0,0,1.260069338848,1.59921281018542,"AHCTF1;ANKLE2;NUP205;SEH1L;NUP188;VPS4A;RANGAP1;NUP93;REEP4;REEP3;NUP98;KPNB1;CC2D1B"
"regulation of cytosolic calcium ion concentration (GO:0051480)","33/148",0.282475898950483,0.64816265227545,0,0,1.14077803203661,1.44212829042337,"PTGFR;LPAR1;ATP1A2;CACNA1C;ADRA1B;ADCY8;SLC8A1;CALB2;EDNRA;C1QTNF1;TBXA2R;GPER1;BDKRB2;NPTN;PLCE1;ABL2;BDKRB1;TRPM4;CCR1;BCAP31;PDGFRA;SMAD3;TRPC6;CAV2;CAV1;WNT5A;ATP2B1;ESR1;SLC8B1;DLG4;TRPV4;ACKR4;ACKR2"
"interferon-gamma-mediated signaling pathway (GO:0060333)","16/68",0.283458106360344,0.649882399024024,0,0,1.22285999500873,1.54164851624526,"CAMK2D;VCAM1;IFNGR1;STAT1;CAMK2A;HLA-B;HLA-A;MID1;HLA-E;MT2A;TRIM5;IRF4;IRF1;OAS3;IRF2;JAK2"
"positive regulation of protein localization to nucleus (GO:1900182)","16/68",0.283458106360344,0.649882399024024,0,0,1.22285999500873,1.54164851624526,"YAP1;SMAD3;LIF;PIK3R1;PSEN1;EFCAB7;PARP9;MAVS;BAG3;SESN2;FLNA;CCT8;DMAP1;CCT5;FERMT2;LAMTOR5"
"regulation of receptor signaling pathway via JAK-STAT (GO:0046425)","11/45",0.286055369618224,0.65503306718526,0,0,1.28565040173597,1.60908132781216,"LEPROT;NOTCH1;SOCS1;CAV1;LEP;DOT1L;BCL3;NF2;ADIPOR1;JAK2;CRLF3"
"positive regulation of cell cycle process (GO:0090068)","23/101",0.287565164037943,0.65503306718526,0,0,1.17204166666667,1.46072231165973,"PDGFRB;SVIL;NPM2;NUMA1;DDX11;PRKCE;INSR;ATRX;IGF1;INO80;CDC14B;CDC25B;ZNF16;CIT;BTC;RGCC;CSPP1;RAD21;NUP62;PHIP;NUDT16;E2F7;RHNO1"
"3'-UTR-mediated mRNA stabilization (GO:0070935)","5/18",0.28793306713336,0.65503306718526,0,0,1.52812344449975,1.90255530171513,"ZFP36;MAPKAPK2;MAPK14;TARDBP;YBX3"
