"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"intracellular distribution of mitochondria (GO:0048312)","3/5",0.0110988425663114,0.142132451255456,0,0,12.1952054794521,54.8895765559406,"CLUH;LRRK2;DNM1L"
"leucine catabolic process (GO:0006552)","3/5",0.0110988425663114,0.142132451255456,0,0,12.1952054794521,54.8895765559406,"MCCC2;IVD;MCCC1"
"mannose trimming involved in glycoprotein ERAD pathway (GO:1904382)","3/5",0.0110988425663114,0.142132451255456,0,0,12.1952054794521,54.8895765559406,"EDEM3;EDEM1;MAN1A1"
"membrane depolarization during AV node cell action potential (GO:0086045)","3/5",0.0110988425663114,0.142132451255456,0,0,12.1952054794521,54.8895765559406,"CACNB2;SCN5A;TRPM4"
"negative regulation of ceramide biosynthetic process (GO:1900060)","3/5",0.0110988425663114,0.142132451255456,0,0,12.1952054794521,54.8895765559406,"PRKAA1;SPHK1;ORMDL1"
"negative regulation of myosin-light-chain-phosphatase activity (GO:0035509)","3/5",0.0110988425663114,0.142132451255456,0,0,12.1952054794521,54.8895765559406,"IKBKB;ROCK1;ROCK2"
"nucleoside triphosphate catabolic process (GO:0009143)","3/5",0.0110988425663114,0.142132451255456,0,0,12.1952054794521,54.8895765559406,"ENPP1;SMPDL3A;ITPA"
"p38MAPK cascade (GO:0038066)","3/5",0.0110988425663114,0.142132451255456,0,0,12.1952054794521,54.8895765559406,"MAP2K3;ZFP36;MAPK14"
"PML body organization (GO:0030578)","3/5",0.0110988425663114,0.142132451255456,0,0,12.1952054794521,54.8895765559406,"SERBP1;HABP4;HIPK2"
"positive regulation of blood-brain barrier permeability (GO:1905605)","3/5",0.0110988425663114,0.142132451255456,0,0,12.1952054794521,54.8895765559406,"TJP1;ANGPT1;TJP2"
"protein deglycosylation involved in glycoprotein catabolic process (GO:0035977)","3/5",0.0110988425663114,0.142132451255456,0,0,12.1952054794521,54.8895765559406,"EDEM3;EDEM1;MAN1A1"
"pyrimidine ribonucleotide metabolic process (GO:0009218)","3/5",0.0110988425663114,0.142132451255456,0,0,12.1952054794521,54.8895765559406,"ENTPD4;CMPK1;AK5"
"regulation of miRNA metabolic process (GO:2000628)","3/5",0.0110988425663114,0.142132451255456,0,0,12.1952054794521,54.8895765559406,"HRAS;RC3H2;RELA"
"regulation of natural killer cell differentiation (GO:0032823)","3/5",0.0110988425663114,0.142132451255456,0,0,12.1952054794521,54.8895765559406,"ZBTB1;PRDM1;GAS6"
"regulation of plasma membrane organization (GO:1903729)","3/5",0.0110988425663114,0.142132451255456,0,0,12.1952054794521,54.8895765559406,"GSN;MYH9;SYTL4"
"retina vasculature development in camera-type eye (GO:0061298)","3/5",0.0110988425663114,0.142132451255456,0,0,12.1952054794521,54.8895765559406,"ACVRL1;PDGFRB;PDGFRA"
"ubiquitin-dependent glycoprotein ERAD pathway (GO:0097466)","3/5",0.0110988425663114,0.142132451255456,0,0,12.1952054794521,54.8895765559406,"EDEM3;EDEM1;MAN1A1"
"ERBB signaling pathway (GO:0038127)","14/66",0.0111605486758814,0.142132451255456,0,0,2.19375507466375,9.86174109821032,"PTPN18;SHC3;PTPN11;PIK3R1;PTPN12;PIK3C2A;CBL;BTC;ADAM17;PIK3CA;PLCE1;PTK2B;CPNE3;AAMP"
"epidermal growth factor receptor signaling pathway (GO:0007173)","11/47",0.0112132095758407,0.142132451255456,0,0,2.48855535186883,11.1752628678394,"BTC;ADAM17;SHC3;PIK3CA;PLCE1;PTK2B;PTPN11;PIK3R1;CBL;PIK3C2A;AAMP"
"regulation of cellular metabolic process (GO:0031323)","11/47",0.0112132095758407,0.142132451255456,0,0,2.48855535186883,11.1752628678394,"PM20D2;ARF1;PINK1;PID1;PDK4;RSPO1;PPARA;ACACB;DKK1;TBC1D16;RNF41"
"regulation of canonical Wnt signaling pathway (GO:0060828)","40/253",0.0112704095885748,0.142132451255456,0,0,1.53462032451716,6.88365396107792,"LMBR1L;KANK1;DDX3X;LRRK2;JADE1;PSEN1;NKD1;PSMA7;ARNTL;NKD2;PSMD8;PSMD7;FRZB;RSPO1;IGFBP6;TRPM4;USP47;TLE2;TLE1;FZD4;CAV1;DAPK3;FZD6;IGFBP2;TMEM64;AXIN2;DKK1;DKK3;PPP1CA;PSMA5;SFRP1;GPRC5B;PSMC5;PPM1B;DAAM2;FRMD8;PSME3;GNAQ;LGR5;RBMS3"
"negative regulation of Ras protein signal transduction (GO:0046580)","9/35",0.0112863864720023,0.142132451255456,0,0,2.81820583262891,12.6372802766252,"KANK1;ITGA3;KCTD10;HEG1;ABL2;SPRY2;SPRY1;TNFAIP1;MET"
"regulation of blood circulation (GO:1903522)","9/35",0.0112863864720023,0.142132451255456,0,0,2.81820583262891,12.6372802766252,"CAMK2D;DMPK;KCNJ12;CELF2;HSPB7;TPM1;ECE1;SRI;TBX2"
"regulation of Ras protein signal transduction (GO:0046578)","17/86",0.0112976322256458,0.142132451255456,0,0,2.00837862318841,9.0038869515822,"KANK1;LRRC59;STARD13;ARHGEF28;IRS2;DENND3;EPS8;AKAP13;PDCD10;ARHGDIA;PLCE1;SPRY2;SHOC2;SPRY1;JAK2;RAF1;ARF6"
"transport across blood-brain barrier (GO:0150104)","17/86",0.0112976322256458,0.142132451255456,0,0,2.00837862318841,9.0038869515822,"ABCC3;ABCC4;SLC38A1;SLC24A3;SLC44A1;KCNJ8;SLC2A10;ABCC5;SLC2A13;INSR;SLC1A1;SLC16A12;ABCC9;SLC1A5;SLC5A6;SLC38A2;SLC27A4"
"response to growth factor (GO:0070848)","10/41",0.0114013304899408,0.142881681684449,0,0,2.62674922051631,11.7521422611696,"ACVRL1;STAT5B;SFRP1;MAPK7;MYC;SPHK1;CPNE3;ACVR1B;BMPR1B;TGFBR2"
"cellular response to interleukin-9 (GO:0071355)","4/9",0.0115346420734703,0.142881681684449,0,0,6.50598446779351,29.0323078049788,"STAT5A;STAT5B;STAT1;STAT3"
"cellular response to leptin stimulus (GO:0044320)","4/9",0.0115346420734703,0.142881681684449,0,0,6.50598446779351,29.0323078049788,"UGCG;NR4A3;LEP;STAT3"
"interleukin-9-mediated signaling pathway (GO:0038113)","4/9",0.0115346420734703,0.142881681684449,0,0,6.50598446779351,29.0323078049788,"STAT5A;STAT5B;STAT1;STAT3"
"regulation of cellular response to oxidative stress (GO:1900407)","4/9",0.0115346420734703,0.142881681684449,0,0,6.50598446779351,29.0323078049788,"PINK1;GCH1;AIFM2;FBLN5"
"regulation of fibroblast apoptotic process (GO:2000269)","4/9",0.0115346420734703,0.142881681684449,0,0,6.50598446779351,29.0323078049788,"SFRP1;BTG1;STK17B;GAS6"
"regulation of transforming growth factor beta receptor signaling pathway (GO:0017015)","19/100",0.0117323325895657,0.144958820307397,0,0,1.91258078071939,8.50219956865619,"CITED2;ITGA3;SLC2A10;CAV1;TGFB1I1;THBS1;DKK3;TGFBR2;HIPK2;SPRED2;ADAM17;ING2;SPRED1;SNX25;VEPH1;STRAP;SPRY2;SPRY1;PPARA"
"protein homooligomerization (GO:0051260)","22/121",0.0117979636731521,0.145397863533158,0,0,1.81257996826859,8.04754389799425,"STEAP4;SCARA5;ATL3;KCNJ12;SHMT1;TMEM120A;ZBTB1;SLC1A5;PKD2;SAMHD1;SOD2;ACACB;GLS;JMJD6;EHD1;RNF135;LETM1;EHD3;EHD4;NACC2;CTH;TRPM4"
"activation of protein kinase activity (GO:0032147)","21/114",0.0118378931725085,0.145518732611676,0,0,1.84159092259253,8.17012532455254,"ANGPT1;NRK;INSR;STRADB;ADCY3;EMP2;FGF1;MALT1;MTOR;TGFBR2;TOM1L1;PINK1;TAOK3;PRKAR1A;PRKAR2B;LEP;PTK2B;ANG;ITGB1BP1;JAK2;GAS6"
"positive regulation of cellular response to transforming growth factor beta stimulus (GO:1903846)","7/24",0.0121428143910327,0.147763063786093,0,0,3.35100371347075,14.7813366670551,"ADAM17;ING2;CITED2;SLC2A10;TGFB1I1;THBS1;HIPK2"
"positive regulation of transforming growth factor beta receptor signaling pathway (GO:0030511)","7/24",0.0121428143910327,0.147763063786093,0,0,3.35100371347075,14.7813366670551,"ADAM17;ING2;CITED2;SLC2A10;TGFB1I1;THBS1;HIPK2"
"purine ribonucleotide catabolic process (GO:0009154)","7/24",0.0121428143910327,0.147763063786093,0,0,3.35100371347075,14.7813366670551,"PNP;ENTPD4;MLYCD;NUDT16;NT5C2;XDH;NUDT3"
"sulfur amino acid metabolic process (GO:0000096)","7/24",0.0121428143910327,0.147763063786093,0,0,3.35100371347075,14.7813366670551,"MPST;MTHFD1;TST;ADI1;CBS;CTH;CDO1"
"cellular response to organic cyclic compound (GO:0071407)","26/150",0.0122063867561485,0.148163453313953,0,0,1.71099483454158,7.53829412895626,"ROCK2;LRRK2;SLC1A1;ADCY3;RORA;ATP1A1;PKD2;ACTB;GNAI1;RAP1B;LARP1;CASP3;ARL6IP5;INPP5K;EPG5;TGM2;TIPARP;RIOK3;NCOA3;SPIDR;DIAPH1;SFRP1;GOLPH3;NR4A3;RAD51;SLC26A6"
"skin development (GO:0043588)","16/80",0.012297953352935,0.14890078357902,0,0,2.0375516766192,8.96180923039076,"DSP;ERRFI1;CLIC4;ANXA1;OPN3;ITGA3;SLC2A10;DHCR24;PKD1;UGCG;CASP3;COL5A3;COL5A2;PIP5K1A;ITGA6;MET"
"unsaturated fatty acid metabolic process (GO:0033559)","12/54",0.012570293755323,0.151817722829913,0,0,2.32724176328028,10.1849848076601,"FADS3;ELOVL1;GPX1;ACSL1;ELOVL5;PNPLA8;HSD17B4;DEGS1;DAGLB;ALOX15B;MGLL;PTGS1"
"negative regulation of angiogenesis (GO:0016525)","17/87",0.0126467425242965,0.152360132505927,0,0,1.97957589285714,8.65145059873296,"ROCK1;NPR1;ROCK2;STAT1;PTPRM;ISM1;SULF1;THBS1;EPN2;MECP2;SPRED1;RGCC;COL4A2;ADAMTS1;COL4A3;SPRY2;PPARG"
"negative regulation of MAPK cascade (GO:0043409)","18/94",0.0128771529824831,0.154750064821831,0,0,1.93078039927405,8.4033367374786,"DUSP3;DUSP1;LMO3;CAV1;RANBP9;PTPRJ;IRAK3;FOXO1;SPRED2;SPRED1;TNIP1;CAMK2N1;MYC;DAG1;INPP5K;SPRY2;ITGB1BP1;SPRY1"
"regulated exocytosis (GO:0045055)","30/180",0.0129240530992443,0.154824225834978,0,0,1.63263985205733,7.0998039821664,"ITIH3;WDR1;TEX264;ENDOD1;THBS1;RIMS1;RAB11FIP1;SYNGR2;HABP4;CDC37L1;PHACTR2;FLNA;FAM3C;ABCC4;APOOL;ACTN1;PCDH7;ACTN4;SYNGR3;SYTL4;RAB31;SERPING1;MYH9;CD9;TLN1;CALM1;GAS6;STEAP2;VCL;VAMP2"
"axonogenesis (GO:0007409)","38/240",0.0129474202519833,0.154824225834978,0,0,1.53681284601778,6.68030831921782,"EPHB6;NOTCH3;NRP2;SHC3;LAMA2;USP33;LAMA3;NRXN3;NTN4;NEXN;PIK3CD;IRS2;PIK3R1;ACTB;MAPK7;KIF5B;DAG1;GRB10;NPTN;SLIT2;SPTAN1;PDLIM7;VASP;EPHA4;SEMA6C;AUTS2;MAP1S;USP9X;SEMA4C;RANBP9;CCK;PTPN11;GAB2;GDNF;PIK3CA;PALLD;ULK2;B4GALT5"
"positive regulation of programmed cell death (GO:0043068)","44/286",0.0130235065532141,0.155349531255746,0,0,1.48610347307416,6.45117422244527,"ITGB1;TNFAIP8;DDX3X;DCUN1D3;LRRK2;ITSN1;PSEN1;FOXO3;FOXO1;AKAP13;FGD4;ADAMTSL4;AIFM2;FRZB;RPS6KA2;CASP3;ARL6IP5;ANKRD1;SLIT2;ZNF622;DNM1L;MAP3K5;TGM2;BNIP3L;MOAP1;ARHGEF12;GADD45B;DAPK2;ARHGEF17;DAPK3;ARHGEF19;PAWR;ANO6;PNMA2;RHOB;SFRP1;RYBP;BCL6;STK17B;RNPS1;ARHGEF1;ITGA6;SOS2;SLC27A4"
"cellular response to interleukin-12 (GO:0071349)","11/48",0.0131423181490248,0.155761470914479,0,0,2.42116084920851,10.4882699300175,"CNN2;RAP1B;ARF1;ANXA2;GSTO1;HNRNPF;PITPNA;CFL1;HNRNPA2B1;JAK2;SOD2"
"nucleus organization (GO:0006997)","11/48",0.0131423181490248,0.155761470914479,0,0,2.42116084920851,10.4882699300175,"NUP93;SUN2;SEH1L;TOR1A;DMPK;REEP4;PITPNB;VPS4B;REEP3;VPS4A;NUP98"
"cardiac muscle cell contraction (GO:0086003)","6/19",0.013274138684957,0.155761470914479,0,0,3.75519679223383,16.2297261984171,"CAMK2D;GSN;PIK3CA;PKP2;ATP1A1;SCN5A"
"Rac protein signal transduction (GO:0016601)","6/19",0.013274138684957,0.155761470914479,0,0,3.75519679223383,16.2297261984171,"FARP2;EPS8;NCKAP1;ELMO1;RAC1;WASF1"
"response to fatty acid (GO:0070542)","6/19",0.013274138684957,0.155761470914479,0,0,3.75519679223383,16.2297261984171,"PPP5C;PID1;IRS1;PDK4;FOXO3;FOXO1"
"sphingolipid biosynthetic process (GO:0030148)","15/74",0.0133525766290903,0.155761470914479,0,0,2.07171872811318,8.94163313658581,"ELOVL1;CERS5;CERS6;SAMD8;ELOVL5;SPHK1;SGMS2;VAPA;VAPB;ALDH3B1;ACER3;DEGS1;PRKD1;KDSR;A4GALT"
"nucleoside phosphate catabolic process (GO:1901292)","5/14",0.0135094299965156,0.155761470914479,0,0,4.51909404834451,19.4518407337584,"ENTPD4;ENTPD6;ENPP1;SMPDL3A;ITPA"
"nucleoside triphosphate metabolic process (GO:0009141)","5/14",0.0135094299965156,0.155761470914479,0,0,4.51909404834451,19.4518407337584,"CMPK1;ENPP1;AK5;SMPDL3A;ITPA"
"peptidyl-serine dephosphorylation (GO:0070262)","5/14",0.0135094299965156,0.155761470914479,0,0,4.51909404834451,19.4518407337584,"PPP2CB;PPP5C;PPTC7;DUSP1;PPP1CA"
"positive regulation of sodium ion transmembrane transporter activity (GO:2000651)","5/14",0.0135094299965156,0.155761470914479,0,0,4.51909404834451,19.4518407337584,"CHP1;GLRX;DMD;ACTN4;ATP1B1"
"regulation of vasculogenesis (GO:2001212)","5/14",0.0135094299965156,0.155761470914479,0,0,4.51909404834451,19.4518407337584,"TMEM100;RRAS;EMP2;RIN2;XDH"
"relaxation of muscle (GO:0090075)","5/14",0.0135094299965156,0.155761470914479,0,0,4.51909404834451,19.4518407337584,"CAMK2D;GSN;PIK3CA;ATP1A1;ATP1B1"
"sequestering of extracellular ligand from receptor (GO:0035581)","5/14",0.0135094299965156,0.155761470914479,0,0,4.51909404834451,19.4518407337584,"FBN2;CHRDL1;FSTL1;LTBP1;NBL1"
"smooth muscle contraction (GO:0006939)","5/14",0.0135094299965156,0.155761470914479,0,0,4.51909404834451,19.4518407337584,"ACTA2;ROCK1;ROCK2;PIK3C2A;TPCN2"
"positive regulation of substrate adhesion-dependent cell spreading (GO:1900026)","9/36",0.0136194616290373,0.156656236023522,0,0,2.71367521367521,11.6586420809964,"DOCK5;MYADM;NEDD9;FLNA;RAC3;RAC1;CRK;FERMT2;LIMS2"
"regulation of MAPK cascade (GO:0043408)","28/166",0.0136647465687698,0.156803778322391,0,0,1.65589583960906,7.10865487168625,"ROCK1;ROCK2;NRK;WWC1;LPAR1;PTPRJ;ADRA1B;IGF1R;SPRED1;LBH;DHX33;RRAS;DAG1;PLCG2;ZNF622;FAM83D;HRAS;MAP2K1;DUSP3;GPR37;CAV2;DUSP1;CAV1;INSR;RNF41;TAOK3;LEP;ROR1"
"positive regulation of tumor necrosis factor superfamily cytokine production (GO:1903557)","16/81",0.013809148027346,0.15808529412348,0,0,2.0060916575386,8.59093507229541,"ARFGEF2;FZD5;IFNGR1;STAT3;HSPB1;PTPRJ;CYBA;PTPN11;PSEN1;THBS1;HLA-E;MAVS;FRMD8;DDT;PLCG2;JAK2"
"cellular response to organic substance (GO:0071310)","22/123",0.014180689010946,0.161572897669529,0,0,1.776486630699,7.56050356267528,"ACVRL1;STAT5B;PTPN18;PID1;TIPARP;LRRK2;NCOA3;SPHK1;SLC1A1;STAT3;PTPN11;PTPN12;ACVR1B;TGFBR2;SFRP1;MAPK7;ARL6IP5;INPP5K;PTPN9;CPNE3;SLIT2;BMPR1B"
"positive regulation of epithelial cell proliferation (GO:0050679)","22/123",0.014180689010946,0.161572897669529,0,0,1.776486630699,7.56050356267528,"STAT5A;YAP1;NRP2;STXBP4;HMGB2;PIK3CD;LAMB1;LAMC1;FGF1;HIF1A;F3;BMP6;NR4A1;SFRP1;NRAS;NR4A3;MYC;AKT3;ANG;PRKD1;SCN5A;HRAS"
"positive regulation of vasculature development (GO:1904018)","19/102",0.0143895284631333,0.163566616483287,0,0,1.86628390286075,7.91538505165918,"ITGB1;CD40;BTG1;SPHK1;HSPB1;PIK3CD;FGF1;HIF1A;F3;THBS1;RUNX1;MTDH;RHOB;HIPK2;STIM1;RRAS;AGO2;PRKD1;ANGPTL4"
"divalent inorganic cation homeostasis (GO:0072507)","7/25",0.0153036667260763,0.171238787534117,0,0,3.16465894073396,13.2272073252167,"JPH2;TRPV6;WFS1;CAV1;ATP13A2;FAM20A;CNNM4"
"negative regulation of response to endoplasmic reticulum stress (GO:1903573)","7/25",0.0153036667260763,0.171238787534117,0,0,3.16465894073396,13.2272073252167,"WFS1;LRRK2;NR1H2;LPCAT3;SYVN1;TMBIM6;HERPUD1"
"receptor signaling pathway via STAT (GO:0097696)","7/25",0.0153036667260763,0.171238787534117,0,0,3.16465894073396,13.2272073252167,"STAT5A;STAT5B;STAT1;STAT3;PKD2;JAK2;PKD1"
"regulation of cardiac muscle cell action potential (GO:0098901)","7/25",0.0153036667260763,0.171238787534117,0,0,3.16465894073396,13.2272073252167,"DSP;CAMK2D;CAV1;PKP2;ATP2A2;CALM1;TRPM4"
"regulation of epidermal cell differentiation (GO:0045604)","7/25",0.0153036667260763,0.171238787534117,0,0,3.16465894073396,13.2272073252167,"ERRFI1;ZFP36;CBFB;ROCK1;ROCK2;MAFF;RUNX1"
"regulation of ryanodine-sensitive calcium-release channel activity (GO:0060314)","7/25",0.0153036667260763,0.171238787534117,0,0,3.16465894073396,13.2272073252167,"CAMK2D;JPH2;GSTO1;DMD;SRI;PKD2;CALM1"
"aminoglycan biosynthetic process (GO:0006023)","11/49",0.0153125970223015,0.171238787534117,0,0,2.35731342563558,9.85140010500138,"HS3ST3B1;UGDH;B3GAT3;B3GALT2;SDC2;B3GALT1;SLC35D2;GCNT2;GPC4;HS6ST1;HS2ST1"
"dephosphorylation (GO:0016311)","26/153",0.0155575292000363,0.17357603594775,0,0,1.67029421276194,6.95378651258092,"PTPRM;PTPRJ;CDC14B;MTMR7;PTPRG;PPP1CB;PPP2CB;INPP5K;ACP2;DUSP5;PTPN18;DUSP3;PPP1R12A;DUSP1;PTPN12;SSH2;THNSL2;PPP1CA;PTPRE;DUSP23;PPP5C;PPM1B;PDP2;UBLCP1;PTPN9;PTPN3"
"regulation of cell-cell adhesion (GO:0022407)","10/43",0.0159438597603683,0.177068474718021,0,0,2.4672746706645,10.2112640148449,"MAGI1;CITED2;FLOT2;SPINT2;NF2;ZDHHC2;FUT4;GTPBP4;FSTL3;PTPRG"
"regulation of cell-substrate adhesion (GO:0010810)","10/43",0.0159438597603683,0.177068474718021,0,0,2.4672746706645,10.2112640148449,"FZD4;PDPN;GCNT2;MYADM;SPOCK1;EMP2;RAC1;RSU1;JAK2;CORO1C"
"regulation of signal transduction (GO:0009966)","32/198",0.0161116287648438,0.17805816636423,0,0,1.57365788930827,6.49639650496117,"CBFB;LRRK2;USP33;RORA;ZDHHC3;CDKN2AIP;UGCG;UBASH3B;GRK5;TMEM204;PLCE1;IGFBP6;GIT1;GIT2;ITGA3;IGFBP2;LIFR;SULF1;DHRS3;RUNX1;ELF1;MDFIC;GDNF;IFT81;VEPH1;ITGB1BP1;PRKD1;SIK2;RGS11;CRK;MGLL;CDC42SE2"
"receptor signaling pathway via JAK-STAT (GO:0007259)","8/31",0.0161706663379036,0.17805816636423,0,0,2.83100189035917,11.6766269595211,"STAT5A;STAT5B;STAT1;LEP;STAT3;PKD2;JAK2;PKD1"
"regulation of cellular component size (GO:0032535)","8/31",0.0161706663379036,0.17805816636423,0,0,2.83100189035917,11.6766269595211,"RAB3B;EPS8;ATP13A2;RAC1;MTOR;PPP1CA;LAMTOR5;PICALM"
"lysosome localization (GO:0032418)","9/37",0.0162909769267211,0.17805816636423,0,0,2.61661106750392,10.7729642618052,"NR4A3;KIF5B;PIK3CD;MYH9;HPS6;DEF8;SYTL4;NDEL1;ARL8B"
"negative regulation of epithelial cell apoptotic process (GO:1904036)","9/37",0.0162909769267211,0.17805816636423,0,0,2.61661106750392,10.7729642618052,"YAP1;CAST;MAPK7;ANGPT1;WFS1;TNIP2;TNFAIP3;GAS6;PPARA"
"negative regulation of stress-activated MAPK cascade (GO:0032873)","9/37",0.0162909769267211,0.17805816636423,0,0,2.61661106750392,10.7729642618052,"PER1;ITCH;PINK1;DUSP3;TAOK3;DUSP1;MYC;AIDA;FOXO1"
"phospholipid biosynthetic process (GO:0008654)","9/37",0.0162909769267211,0.17805816636423,0,0,2.61661106750392,10.7729642618052,"AGPAT5;NUS1;SAMD8;PCYT2;PIP5K1A;CPNE3;FAR1;SGMS2;CRLS1"
"cellular response to hormone stimulus (GO:0032870)","15/76",0.0169025264681894,0.182204290674965,0,0,2.00356771891794,8.1751416817111,"STAT5B;THRB;NCOA3;CAV1;STAT3;ARID5A;SERPINB9;ATP1A1;SFRP1;NR4A3;LEP;KLF9;INPP5K;NSMF;SLIT2"
"water-soluble vitamin metabolic process (GO:0006767)","15/76",0.0169025264681894,0.182204290674965,0,0,2.00356771891794,8.1751416817111,"MCCC2;CYB5A;NNMT;GSTO1;SHMT1;SLC52A2;MCCC1;SLC5A6;MTHFD1;FPGS;SLC19A3;AOX1;ENPP1;SLC25A32;SLC19A2"
"platelet degranulation (GO:0002576)","22/125",0.0169298731170133,0.182204290674965,0,0,1.74179497614182,7.10421663008033,"ABCC4;ITIH3;APOOL;WDR1;TEX264;ACTN1;PCDH7;ENDOD1;ACTN4;SYTL4;THBS1;HABP4;CDC37L1;SERPING1;PHACTR2;FLNA;CD9;FAM3C;TLN1;CALM1;GAS6;VCL"
"organelle assembly (GO:0070925)","61/425",0.0171339413650352,0.182204290674965,0,0,1.37107885079273,5.57575800934046,"DDX3X;LMOD1;ATP2A2;AUP1;FNBP1L;TXNDC15;PKD1;PTPDC1;CDC14B;RPGR;MAP1LC3A;MAP1LC3C;SH3PXD2B;BBS7;VPS36;ACTR3;GABARAPL2;ACTR2;ABCC4;GABARAPL1;STX7;ATG9A;ARMC9;VPS37A;WIPI1;WIPI2;RILPL2;IFT81;RP2;ULK2;PIK3C3;MAPRE1;UNC119B;STX12;TSG101;VPS4B;VPS4A;ASAP1;ATXN2;ABLIM1;TP53INP2;G3BP1;UBQLN1;DHX37;FLNA;E2F4;RILP;RAB11FIP3;FARP2;GSN;WDR19;PARVA;INO80;TTC39C;EHD1;VMP1;EHD3;EHD4;ATG16L1;TUBGCP6;CDS2"
"branched-chain amino acid catabolic process (GO:0009083)","6/20",0.0172400077231027,0.182204290674965,0,0,3.48677248677249,14.1581183642488,"MCCC2;ALDH6A1;IVD;MCCC1;ACADSB;BCAT2"
"branched-chain amino acid metabolic process (GO:0009081)","6/20",0.0172400077231027,0.182204290674965,0,0,3.48677248677249,14.1581183642488,"MCCC2;ALDH6A1;IVD;MCCC1;ACADSB;BCAT2"
"cellular response to misfolded protein (GO:0071218)","6/20",0.0172400077231027,0.182204290674965,0,0,3.48677248677249,14.1581183642488,"UBE2W;TOR1A;DERL1;DNAJB12;DNAJB14;AUP1"
"cellular response to nitrogen compound (GO:1901699)","6/20",0.0172400077231027,0.182204290674965,0,0,3.48677248677249,14.1581183642488,"RIOK3;ROCK2;DDI2;HSF1;EPG5;SPIDR"
"cortical actin cytoskeleton organization (GO:0030866)","6/20",0.0172400077231027,0.182204290674965,0,0,3.48677248677249,14.1581183642488,"IKBKB;NCKAP1;FMNL2;ROCK1;ROCK2;ARF6"
"eye morphogenesis (GO:0048592)","6/20",0.0172400077231027,0.182204290674965,0,0,3.48677248677249,14.1581183642488,"FBN2;MFAP5;STAT3;COL5A2;SHROOM2;NKD1"
"negative regulation of lipid storage (GO:0010888)","6/20",0.0172400077231027,0.182204290674965,0,0,3.48677248677249,14.1581183642488,"NFKBIA;NR1H2;PPARG;ABHD5;PPARA;PNPLA2"
"regulation of smooth muscle contraction (GO:0006940)","6/20",0.0172400077231027,0.182204290674965,0,0,3.48677248677249,14.1581183642488,"CAV1;SPHK1;SRF;DAPK3;PLCE1;ATP2B1"
"positive regulation of autophagy (GO:0010508)","17/90",0.0174630658362019,0.182204290674965,0,0,1.89790239726027,7.68207719107712,"SH3GLB1;BNIP3L;PRKAA1;PLEKHF1;ROCK1;LRRK2;PIK3C2A;TICAM1;FOXO3;FOXO1;CAMKK2;MTDH;TPCN1;PINK1;LARP1;PRKD1;PAFAH1B2"
"positive regulation of cold-induced thermogenesis (GO:0120162)","18/97",0.0175339363269221,0.182204290674965,0,0,1.85714535137495,7.50958462057258,"OXTR;CEBPB;FH;KDM3A;ACSL1;CAV1;DIO2;ADIPOR1;ADIPOR2;IGF1R;FABP4;IRF4;LEP;HSF1;GRB10;PEMT;JAK2;LPIN1"
"dicarboxylic acid biosynthetic process (GO:0043650)","4/10",0.0175754915037329,0.182204290674965,0,0,5.42134917009289,21.9090266592408,"GLUD1;GLUD2;MTHFD1;GLS"
"fatty acid beta-oxidation using acyl-CoA dehydrogenase (GO:0033539)","4/10",0.0175754915037329,0.182204290674965,0,0,5.42134917009289,21.9090266592408,"GCDH;IVD;ETFA;ACADS"
"lipoprotein transport (GO:0042953)","4/10",0.0175754915037329,0.182204290674965,0,0,5.42134917009289,21.9090266592408,"VMP1;UNC119B;PPARG;APOB"
"negative regulation of protein autophosphorylation (GO:0031953)","4/10",0.0175754915037329,0.182204290674965,0,0,5.42134917009289,21.9090266592408,"ERRFI1;CAV1;CHP1;ENPP1"
"regulation of actin filament-based movement (GO:1903115)","4/10",0.0175754915037329,0.182204290674965,0,0,5.42134917009289,21.9090266592408,"PDPN;STC1;SCN5A;SRI"
"regulation of hair cycle (GO:0042634)","4/10",0.0175754915037329,0.182204290674965,0,0,5.42134917009289,21.9090266592408,"PER1;HPSE;TSKU;ARNTL"
"regulation of type B pancreatic cell development (GO:2000074)","4/10",0.0175754915037329,0.182204290674965,0,0,5.42134917009289,21.9090266592408,"RHEB;NKX6-1;FOXO1;ARNTL"
"regulation of urine volume (GO:0035809)","4/10",0.0175754915037329,0.182204290674965,0,0,5.42134917009289,21.9090266592408,"NPR1;NPR3;INPP5K;ADM"
"renal filtration (GO:0097205)","4/10",0.0175754915037329,0.182204290674965,0,0,5.42134917009289,21.9090266592408,"MYO1E;ITGA3;MCAM;SULF1"
"sulfur amino acid catabolic process (GO:0000098)","4/10",0.0175754915037329,0.182204290674965,0,0,5.42134917009289,21.9090266592408,"MPST;TST;CBS;CTH"
"actin cytoskeleton reorganization (GO:0031532)","13/63",0.0177079153457713,0.183184023630452,0,0,2.11780733944954,8.54269168439692,"FARP2;ANXA1;GSN;AUTS2;NRK;NEDD9;PARVA;SYDE1;TRPV4;MYH9;FLNA;PIP5K1A;WHAMM"
