"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"Protein processing in endoplasmic reticulum","17/171",0.36608717910941,0.73828981983033,0,0,1.12072151695324,1.12619487389836,"HSPA8;HSP90AA1;HSP90AB1;HSPA4L;HSPA6;CKAP4;SEC61A2;DNAJB2;DNAJA1;MAPK10;SEC61A1;DNAJB1;DDIT3;BCL2;MAN1C1;ATF4;SEC31A"
"Vitamin digestion and absorption","3/24",0.366747865045586,0.73828981983033,0,0,1.44961734693878,1.45408315882698,"CUBN;SCARB1;ABCC1"
"Purine metabolism","13/129",0.37327177453303,0.746543549066061,0,0,1.1376069120322,1.12105303256061,"GUCY1A2;PRPS1;ENTPD1;ADCY4;AMPD2;NTPCR;ADCY1;ADCY8;AK9;NT5E;PKM;PDE5A;ADA"
"Insulin resistance","11/108",0.37653586833865,0.748213209343898,0,0,1.15105635430632,1.1242850492999,"MAPK10;SREBF1;CREB1;PPP1R3C;CREB3L1;PRKCE;PTEN;PIK3R3;TRIB3;AGT;CREB5"
"Thiamine metabolism","2/15",0.39513290436694,0.780134195801394,0,0,1.5609421253593,1.44938643670172,"TPK1;NTPCR"
"Thyroid hormone signaling pathway","12/121",0.403011860093294,0.790621993049264,0,0,1.11734166207865,1.0154281334847,"HDAC2;NOTCH1;RCAN2;MDM2;PIK3R3;ATP1A2;SLC16A2;PLCB1;PRKACB;TP53;ESR1;MAPK3"
"Fc epsilon RI signaling pathway","7/68",0.410918341923952,0.80013268754227,0,0,1.16448454175377,1.0356468636719,"MAPK10;INPP5D;PLA2G4C;PLA2G4A;PIK3R3;MAP2K6;MAPK3"
"Other types of O-glycan biosynthesis","5/47",0.415653344177802,0.80013268754227,0,0,1.20796754455972,1.06047914469192,"GALNT12;LFNG;B4GALT1;GALNT16;GXYLT2"
"Pyruvate metabolism","5/47",0.415653344177802,0.80013268754227,0,0,1.20796754455972,1.06047914469192,"ALDH3A2;PKM;ME1;ACOT12;ME3"
"Toxoplasmosis","11/112",0.423671333850541,0.810501682148862,0,0,1.10522576921369,0.949164884775469,"MAPK10;HSPA8;TGFB2;SOCS1;LAMB3;HSPA6;BCL2;LY96;IL12A;MAP2K6;MAPK3"
"Phenylalanine, tyrosine and tryptophan biosynthesis","1/6",0.431235563362527,0.814779045581016,0,0,2.02898550724638,1.70658130788522,"IL4I1"
"Vitamin B6 metabolism","1/6",0.431235563362527,0.814779045581016,0,0,2.02898550724638,1.70658130788522,"PSAT1"
"Pancreatic secretion","10/102",0.433843387906775,0.814779045581016,0,0,1.10297162343198,0.921060352634609,"CCKAR;KCNMA1;CLCA2;ADCY4;RAB27B;ATP1A2;ADCY1;PLCB1;ADCY8;SLC4A4"
"Herpes simplex virus 1 infection","46/498",0.441166777941804,0.8235113188247,0,0,1.03300242363525,0.845339242786745,"ZNF793;ZNF154;ZNF250;ZNF43;PIK3R3;ZNF45;ZNF3;IFIH1;ZFP14;ZNF528;ZNF84;ZNF85;TNFRSF14;ZNF667;ZNF766;IL12A;ZNF248;ZNF226;ZNF589;ZNF841;ZNF286A;ZNF540;ZNF561;ZFP1;ZNF184;HLA-B;ZNF10;HLA-A;ZNF79;POU2F2;ZFP90;TRAF3;OAS3;ZNF30;ZNF74;BCL2;ZNF658;ZNF436;ZNF510;TP53;ZNF135;ZNF630;TLR3;ZNF233;ZNF596;ZNF211"
"Ether lipid metabolism","5/49",0.451997940693292,0.827586387907768,0,0,1.15293296089385,0.915518302130099,"PLA2G4C;ENPP2;PLA2G4A;PLD1;PAFAH1B3"
"Sphingolipid metabolism","5/49",0.451997940693292,0.827586387907768,0,0,1.15293296089385,0.915518302130099,"CERS4;SGMS1;SPTLC3;GBA;NEU1"
"Mineral absorption","6/60",0.454438074316007,0.827586387907768,0,0,1.12732128439227,0.889111110075937,"HEPH;HMOX1;ATP1A2;ATP7A;SLC8A1;FTL"
"Phenylalanine metabolism","2/17",0.459000544524174,0.827586387907768,0,0,1.35266778211563,1.05332765379477,"ALDH3A1;IL4I1"
"Apelin signaling pathway","13/137",0.459441195229723,0.827586387907768,0,0,1.06374226132291,0.827319502684532,"MEF2C;JAG1;SMAD3;PRKCE;ADCY4;ADCY1;ADCY8;SLC8A1;GNG2;CAMK4;PLCB1;PRKACB;MAPK3"
"NOD-like receptor signaling pathway","17/181",0.459471663416326,0.827586387907768,0,0,1.05180183269774,0.817963153418986,"JUN;HSP90AA1;HSP90AB1;CARD8;MAPK10;P2RX7;IFI16;TRAF3;OAS3;TRIP6;BCL2;CASP1;TP53BP1;PLCB1;GBP4;GBP3;MAPK3"
"Vibrio cholerae infection","5/50",0.469947291838165,0.841533522593923,0,0,1.12725015518312,0.851225747880173,"SEC61A2;ATP6V1A;SEC61A1;ATP6V0D1;PRKACB"
"Fatty acid biosynthesis","2/18",0.489430835857809,0.870114557940376,0,0,1.26805633017289,0.906041619901595,"ACSL4;ACSL3"
"Ubiquitin mediated proteolysis","13/140",0.491558224290991,0.870114557940376,0,0,1.03844216442642,0.737475543628504,"DET1;CUL7;UBA7;UBE2E3;UBE2E1;NEDD4L;KLHL13;BRCA1;MID1;DDB2;SOCS1;UBB;MDM2"
"Complement and coagulation cascades","8/85",0.498592812291317,0.877523349632718,0,0,1.05396114797346,0.73352062239116,"C4B;C4A;PLAU;BDKRB2;BDKRB1;MASP1;F2RL2;C2"
"Lysine degradation","6/63",0.502663949447086,0.8796619115324,0,0,1.06781206790033,0.734476831606493,"ALDH3A2;KMT2A;AADAT;EHMT2;PLOD2;EZH2"
"Glyoxylate and dicarboxylate metabolism","3/30",0.512650276169254,0.881153793417247,0,0,1.12710813492063,0.753090137158745,"MCEE;SHMT2;PCCB"
"Pentose phosphate pathway","3/30",0.512650276169254,0.881153793417247,0,0,1.12710813492063,0.753090137158745,"PRPS1;G6PD;TKT"
"GnRH secretion","6/64",0.518408311053989,0.881153793417247,0,0,1.04934369036834,0.689410516799746,"GPER1;PIK3R3;CACNA1C;PLCB1;CACNA1G;MAPK3"
"HIF-1 signaling pathway","10/109",0.519575356043241,0.881153793417247,0,0,1.02458761282291,0.670842001826741,"CDKN1A;CAMK2A;BCL2;PIK3R3;HMOX1;IGF1;TIMP1;EGFR;MAPK3;VEGFA"
"Tryptophan metabolism","4/42",0.527874877073972,0.881153793417247,0,0,1.06773634253137,0.682172476800566,"ALDH3A2;IL4I1;AADAT;HAAO"
"Riboflavin metabolism","1/8",0.528777371777973,0.881153793417247,0,0,1.44911610129001,0.923359075898608,"ACP5"
"Sulfur relay system","1/8",0.528777371777973,0.881153793417247,0,0,1.44911610129001,0.923359075898608,"MOCS2"
"Gastric acid secretion","7/76",0.529423992284524,0.881153793417247,0,0,1.02901792951399,0.654420077447697,"CAMK2A;ADCY4;ATP1A2;ADCY1;PLCB1;ADCY8;PRKACB"
"Fanconi anemia pathway","5/54",0.539578848509411,0.881153793417247,0,0,1.03500171018128,0.638561231389831,"SLX4;BRCA1;MLH1;POLH;FANCG"
"Leishmaniasis","7/77",0.54364801590217,0.881153793417247,0,0,1.01426174496644,0.618145138253621,"JUN;MARCKSL1;TGFB2;FCGR2A;IL12A;PTGS2;MAPK3"
"Fatty acid degradation","4/43",0.546921845413366,0.881153793417247,0,0,1.04030122120574,0.627769111714057,"ALDH3A2;ECI2;ACSL4;ACSL3"
"Porphyrin and chlorophyll metabolism","4/43",0.546921845413366,0.881153793417247,0,0,1.04030122120574,0.627769111714057,"ALAS1;HEPH;MMAB;HMOX1"
"Type I diabetes mellitus","4/43",0.546921845413366,0.881153793417247,0,0,1.04030122120574,0.627769111714057,"HLA-B;CPE;IL12A;HLA-A"
"Steroid biosynthesis","2/20",0.546940468115455,0.881153793417247,0,0,1.12703724360166,0.680071534390117,"CYP24A1;DHCR7"
"Hepatitis C","14/157",0.55101434296039,0.881153793417247,0,0,0.992873493715717,0.591747081269222,"SCARB1;CDKN1A;MX1;PIK3R3;IFIT1;EGFR;CLDN11;CDK6;CDK4;TRAF3;OAS3;TP53;TLR3;MAPK3"
"GABAergic synapse","8/89",0.552151565355613,0.881153793417247,0,0,1.00169260848239,0.594937990992574,"GNG2;ADCY4;ADCY1;CACNA1C;ADCY8;GABRE;PRKACB;SLC38A5"
"PD-L1 expression and PD-1 checkpoint pathway in cancer","8/89",0.552151565355613,0.881153793417247,0,0,1.00169260848239,0.594937990992574,"BATF2;CD274;JUN;PTEN;PIK3R3;EGFR;MAP2K6;MAPK3"
"Synaptic vesicle cycle","7/78",0.557689650081171,0.884989977407853,0,0,0.999921227589249,0.583906654619683,"DNM3;ATP6V1A;STX1B;SLC6A9;ATP6V0D1;SLC1A7;DNM1"
"Acute myeloid leukemia","6/67",0.564382640045049,0.884989977407853,0,0,0.997571681221307,0.570633763974013,"PER2;TCF7L1;PIM1;PIK3R3;MAPK3;RUNX1T1"
"Serotonergic synapse","10/113",0.566723845961372,0.884989977407853,0,0,0.984580239862935,0.559126516284005,"GNG2;KCND2;PLA2G4C;PLA2G4A;CACNA1C;HTR2A;PLCB1;PTGS2;PRKACB;MAPK3"
"Chagas disease","9/102",0.571963690306726,0.884989977407853,0,0,0.981396524943106,0.548286382971252,"MAPK10;JUN;TGFB2;BDKRB2;PIK3R3;IL12A;ADCY1;PLCB1;MAPK3"
"Pyrimidine metabolism","5/56",0.572758215103471,0.884989977407853,0,0,0.994303866798116,0.554117207220692,"ENTPD1;NT5E;UPP1;TYMS;AK9"
"Pantothenate and CoA biosynthesis","2/21",0.573942117972904,0.884989977407853,0,0,1.06766078609798,0.592793804362025,"ALDH3A2;GADL1"
"Retrograde endocannabinoid signaling","13/148",0.574668816498606,0.884989977407853,0,0,0.976472544373779,0.540928073747757,"DAGLA;ADCY4;CACNA1C;ADCY1;ADCY8;PTGS2;MAPK10;GNG2;PLCB1;GABRE;PRKACB;GRIA3;MAPK3"
"Retinol metabolism","6/68",0.579234014965285,0.887582470693073,0,0,0.981427721379758,0.535907343317627,"ALDH1A3;CYP26B1;ALDH1A1;RDH5;HSD17B6;CYP3A7"
"Toll-like receptor signaling pathway","9/104",0.595880464766371,0.901086970072197,0,0,0.960629457181588,0.497332466271673,"MAPK10;JUN;TRAF3;LY96;PIK3R3;IL12A;TLR3;MAP2K6;MAPK3"
"Pentose and glucuronate interconversions","3/34",0.599349015470697,0.901086970072197,0,0,0.981458813364055,0.502419746133051,"AKR1B10;AKR1B1;XYLB"
"Arginine biosynthesis","2/22",0.599749444366235,0.901086970072197,0,0,1.01422197434467,0.518514192854235,"GPT2;ASS1"
"Histidine metabolism","2/22",0.599749444366235,0.901086970072197,0,0,1.01422197434467,0.518514192854235,"ALDH3A2;ALDH3A1"
"Rheumatoid arthritis","8/93",0.603184795744865,0.901849112084555,0,0,0.954343460943415,0.482450842227583,"ATP6V1A;JUN;TGFB2;CXCL12;ACP5;ATP6V0D1;TNFSF13B;VEGFA"
"Epithelial cell signaling in Helicobacter pylori infection","6/70",0.608144478134948,0.904871977128329,0,0,0.950653297931806,0.472800569917543,"ATP6V1A;MAPK10;JUN;ATP6V0D1;MAP3K14;EGFR"
"Nucleotide excision repair","4/47",0.618812855947264,0.911386919380726,0,0,0.943321257450041,0.452749287229982,"PCNA;LIG1;XPC;DDB2"
"Mannose type O-glycan biosynthesis","2/23",0.624359220744588,0.911386919380726,0,0,0.965872573234536,0.454954380558971,"B3GALNT2;B4GALT1"
"Proximal tubule bicarbonate reclamation","2/23",0.624359220744588,0.911386919380726,0,0,0.965872573234536,0.454954380558971,"ATP1A2;SLC4A4"
"Renin-angiotensin system","2/23",0.624359220744588,0.911386919380726,0,0,0.965872573234536,0.454954380558971,"CTSA;AGT"
"mTOR signaling pathway","13/154",0.633175743286853,0.914983591845931,0,0,0.934610088274391,0.427123595467938,"ATP6V1A;FZD7;WNT5A;PTEN;PIK3R3;IGF1;LRP6;SLC7A5;DEPTOR;SESN2;DVL2;WNT2;MAPK3"
"Intestinal immune network for IgA production","4/48",0.635624091512645,0.914983591845931,0,0,0.921831379117811,0.417725991822597,"CXCL12;MAP3K14;ICOSLG;TNFSF13B"
"Mucin type O-glycan biosynthesis","3/36",0.638706078723621,0.914983591845931,0,0,0.921875,0.413286611971967,"GALNT12;GALNT16;ST3GAL1"
"Tyrosine metabolism","3/36",0.638706078723621,0.914983591845931,0,0,0.921875,0.413286611971967,"IL4I1;ALDH3A1;FAH"
"Taurine and hypotaurine metabolism","1/11",0.644654582616522,0.914993601133128,0,0,1.01421404682274,0.44528118062506,"GADL1"
"Ubiquinone and other terpenoid-quinone biosynthesis","1/11",0.644654582616522,0.914993601133128,0,0,1.01421404682274,0.44528118062506,"NQO1"
"Chemokine signaling pathway","16/192",0.659551321163718,0.931219241093573,0,0,0.921304103428893,0.38344261420305,"CCR1;CCL11;PXN;ADCY4;PIK3R3;ADCY1;ADCY8;CXCL16;PREX1;CXCL12;CCL8;GNG2;CCL7;PLCB1;PRKACB;MAPK3"
"Taste transduction","7/86",0.662133161686664,0.931219241093573,0,0,0.898266927193951,0.370345207271965,"ADCY4;CACNA1C;PLCB1;ADCY8;ASIC2;SCN2A;PRKACB"
"alpha-Linolenic acid metabolism","2/25",0.670022385643337,0.936856501689121,0,0,0.881786658260385,0.35310631391632,"PLA2G4C;PLA2G4A"
"Allograft rejection","3/38",0.675266699269432,0.936856501689121,0,0,0.869100765306122,0.341250291516197,"HLA-B;IL12A;HLA-A"
"Primary immunodeficiency","3/38",0.675266699269432,0.936856501689121,0,0,0.869100765306122,0.341250291516197,"RFX5;BLNK;ADA"
"Necroptosis","13/159",0.678629889532616,0.937300475228904,0,0,0.902353058745753,0.349823675911572,"HSP90AA1;HSP90AB1;PLA2G4C;CAMK2A;TNFRSF10B;PLA2G4A;MAPK10;TNFSF10;BCL2;CASP1;SQSTM1;TLR3;FTL"
"Influenza A","14/172",0.688595418703056,0.946818700716703,0,0,0.897867077946538,0.334995446879583,"MX1;PIK3R3;TNFRSF10B;IFIH1;DNAJB1;CDK6;CDK4;TRAF3;OAS3;TNFSF10;CASP1;IL12A;TLR3;MAPK3"
"Various types of N-glycan biosynthesis","3/39",0.692492461237789,0.947945235827729,0,0,0.844912574404762,0.31046982332284,"B4GALT1;MAN1C1;B4GALNT4"
"Pathogenic Escherichia coli infection","16/197",0.699199416277848,0.949644965881354,0,0,0.895605265854863,0.320464839886365,"CYFIP2;JUN;TUBB;TNFRSF10B;TUBA4A;CLDN11;MAPK10;TUBA1C;TUBA1B;TUBA1A;FCGR2A;TNFSF10;CASP1;ARHGEF2;PAK3;MAPK3"
"Inflammatory bowel disease","5/65",0.704684420241337,0.949644965881354,0,0,0.844739292364991,0.295663151096277,"JUN;TGFB2;MAF;SMAD3;IL12A"
"Nicotine addiction","3/40",0.709019308587859,0.949644965881354,0,0,0.822031853281853,0.282674164307851,"GRIN2A;GABRE;GRIA3"
"Biosynthesis of unsaturated fatty acids","2/27",0.711078904501641,0.949644965881354,0,0,0.811154489682097,0.276580870133716,"SCP2;SCD"
"Collecting duct acid secretion","2/27",0.711078904501641,0.949644965881354,0,0,0.811154489682097,0.276580870133716,"ATP6V1A;ATP6V0D1"
"Glycosaminoglycan biosynthesis","4/53",0.712233724411015,0.949644965881354,0,0,0.827539055823334,0.280824680825123,"EXT1;EXTL2;B4GALT1;ST3GAL1"
"Morphine addiction","7/91",0.719142893191317,0.954724185788473,0,0,0.84456562266965,0.278449233750085,"GNG2;ADORA1;ADCY4;ADCY1;ADCY8;GABRE;PRKACB"
"Glycolysis / Gluconeogenesis","5/67",0.729763984600182,0.960790362348334,0,0,0.817399531447108,0.257508730537905,"ALDH3A2;ALDH3A1;PKM;GALM;BPGM"
"Butanoate metabolism","2/28",0.729951119446462,0.960790362348334,0,0,0.779913338195547,0.245499332056236,"BDH2;HMGCS1"
"Linoleic acid metabolism","2/29",0.747765286667273,0.980049822525618,0,0,0.750986346078371,0.218286301000972,"PLA2G4C;PLA2G4A"
"Glucagon signaling pathway","8/107",0.754945500434603,0.98256543131886,0,0,0.818752720263632,0.230159345644632,"CREB1;PKM;CREB3L1;CAMK2A;PLCB1;PRKACB;ATF4;CREB5"
"Peroxisome","6/82",0.756064958514837,0.98256543131886,0,0,0.800020593686564,0.223708144596972,"SCP2;ACOX2;PEX3;ECI2;ACSL4;ACSL3"
"Legionellosis","4/57",0.764497851213312,0.989350160393698,0,0,0.764914720352286,0.20540718854806,"HSPA8;HSPA6;CASP1;IL12A"
"Glycosphingolipid biosynthesis","3/45",0.781493429693862,0.999995984622412,0,0,0.723971619897959,0.178494143322584,"B4GALT1;ST8SIA1;ST3GAL1"
"Alcoholism","14/186",0.791670602947524,0.999995984622412,0,0,0.824145045245028,0.192528424339039,"HDAC2;HDAC9;GRIN2A;CREB1;GNG2;CREB3L1;PKIA;CAMK4;PPP1R1B;PRKACB;SLC29A3;ATF4;CREB5;MAPK3"
"Nitrogen metabolism","1/17",0.797957575146684,0.999995984622412,0,0,0.63367474916388,0.143020293884732,"CA12"
"Prion disease","21/273",0.801183066788305,0.999995984622412,0,0,0.843338970311913,0.186939416149534,"HSPA8;PRNP;NOTCH1;TUBB;HSPA6;PIK3R3;CACNA1C;TUBA4A;MAPK10;TUBA1C;GRIN2A;TUBA1B;TUBA1A;CREB1;CREB3L1;DDIT3;NCAM2;PRKACB;ATF4;CREB5;MAPK3"
"Cardiac muscle contraction","6/87",0.804035859623875,0.999995984622412,0,0,0.750429579943275,0.163677253243491,"ASPH;SLC9A7;CACNA2D3;ATP1A2;CACNA1C;SLC8A1"
"Carbohydrate digestion and absorption","3/47",0.805997443090455,0.999995984622412,0,0,0.690987723214286,0.149028576005814,"PIK3R3;ATP1A2;PLCB1"
"Glycerolipid metabolism","4/61",0.809045565393845,0.999995984622412,0,0,0.711079765298226,0.150677830996011,"ALDH3A2;AKR1B10;DGKB;AKR1B1"
"Steroid hormone biosynthesis","4/61",0.809045565393845,0.999995984622412,0,0,0.711079765298226,0.150677830996011,"HSD11B2;AKR1C3;HSD17B6;CYP3A7"
"Leukocyte transendothelial migration","8/114",0.813330958307039,0.999995984622412,0,0,0.764388508198625,0.157935789948231,"CLDN11;VCAM1;CXCL12;MMP2;PXN;PIK3R3;THY1;RAPGEF4"
"Propanoate metabolism","2/34",0.822336643864573,0.999995984622412,0,0,0.633470440602342,0.123910254981459,"MCEE;PCCB"
"Metabolism of xenobiotics by cytochrome P450","5/76",0.823463284850113,0.999995984622412,0,0,0.713431426548116,0.138574291035821,"ALDH3A1;GSTM3;GSTM2;GSTA4;GSTM5"
"Bacterial invasion of epithelial cells","5/77",0.832035638176641,0.999995984622412,0,0,0.703483860955928,0.129356615681017,"DNM3;PXN;GAB1;PIK3R3;DNM1"
"Nicotinate and nicotinamide metabolism","2/35",0.834637392901587,0.999995984622412,0,0,0.614240565160811,0.111028839842115,"NT5E;QPRT"
"T cell receptor signaling pathway","7/104",0.835246098948744,0.999995984622412,0,0,0.7308517262852,0.131574409160313,"MAPK10;JUN;CDK4;PIK3R3;PAK3;MAP3K14;MAPK3"
"Cholesterol metabolism","3/50",0.83837960138419,0.999995984622412,0,0,0.646775265957447,0.114016322508057,"SCARB1;MYLIP;PLTP"
"Coronavirus disease","17/232",0.841310868953203,0.999995984622412,0,0,0.800036623329061,0.138241564511478,"JUN;MX1;PIK3R3;EGFR;C2;C4B;IFIH1;MAPK10;C4A;FCGR2A;TRAF3;OAS3;CASP1;IL12A;MASP1;TLR3;MAPK3"
"Natural killer cell mediated cytotoxicity","9/131",0.841665910112728,0.999995984622412,0,0,0.746915903291539,0.128747481310089,"RAET1G;SH3BP2;TNFSF10;HLA-B;PIK3R3;TNFRSF10B;HLA-A;MICA;MAPK3"
"Shigellosis","18/246",0.848696526753309,0.999995984622412,0,0,0.798670141871279,0.131024715537758,"JUN;PRKCE;PXN;PIK3R3;EGFR;MAPK10;RPS6KA5;UBB;BCL2;MDM2;CASP1;TLN2;ARHGEF2;PLCB1;TP53;SQSTM1;PFN2;MAPK3"
"AMPK signaling pathway","8/120",0.854355429887957,0.999995984622412,0,0,0.723199296506515,0.113837338614338,"SREBF1;CREB1;SCD;CREB3L1;PIK3R3;IGF1;PPP2R3A;CREB5"
"Drug metabolism","7/108",0.862119341075862,0.999995984622412,0,0,0.701752054400071,0.104113037367882,"ALDH3A1;GSTM3;GSTM2;GSTA4;UPP1;CES2;GSTM5"
"B cell receptor signaling pathway","5/81",0.862980726276113,0.999995984622412,0,0,0.666311379006175,0.0981895914708538,"JUN;INPP5D;BLNK;PIK3R3;MAPK3"
"Human immunodeficiency virus 1 infection","15/212",0.864858682853844,0.999995984622412,0,0,0.770318827354132,0.111841941796657,"APOBEC3C;JUN;PXN;LIMK1;HLA-B;PIK3R3;HLA-A;NFATC4;MAPK10;GNG2;TRIM5;BCL2;PAK3;MAP2K6;MAPK3"
"JAK-STAT signaling pathway","11/162",0.870244736191365,0.999995984622412,0,0,0.737215276334155,0.102458769559454,"CDKN1A;CCND2;SOCS1;TSLP;PIM1;LIF;BCL2;PIK3R3;IL12A;EGFR;SOCS5"
"Terpenoid backbone biosynthesis","1/22",0.873804321395126,0.999995984622412,0,0,0.482667091362744,0.065111219609063,"HMGCS1"
"Autophagy","9/137",0.876009833081236,0.999995984622412,0,0,0.711668008118701,0.0942091613396558,"MAPK10;DEPTOR;ATG16L2;BCL2;PTEN;PIK3R3;PRKACB;SQSTM1;MAPK3"
